Transaction ID,CPU Time,I/O on Disk,% Read Operations
25529,2.1323,3,13
25530,1.8039,3,89
25531,1.5128,3,86
25532,1.9426,2,89
25533,2.0631,3,8
25534,1.7334,3,80
25535,2.2665,3,94
25536,1.8811,3,13
25537,1.6814,3,100
25538,1.8244,3,5
25539,1.5295,3,86
25540,1.8723,3,92
25541,2.0769,3,82
25542,1.864,3,96
25543,2.0114,3,7
25544,1.6633,3,86
25545,1.3891,3,16
25546,1.7642,3,100
25547,1.9954,3,87
25548,1.6462,3,15
25549,1.7216,3,4
25550,1.8351,3,12
25551,2.2132,3,11
25552,2.0302,3,89
25553,2.0564,3,86
25554,1.8692,3,89
25555,1.8566,2,10
25556,1.8306,3,8
25557,1.5138,3,89
25558,1.5385,3,94
25559,1.7925,3,83
25560,1.5113,2,96
25561,2.0348,3,82
25562,1.3075,2,91
25563,1.9618,3,7
25564,2.2788,3,18
25565,1.7674,3,15
25566,1.8155,3,89
25567,1.9158,3,16
25568,1.671,3,91
25569,1.8276,3,13
25570,1.7951,3,84
25571,1.8772,3,80
25572,1.4556,3,91
25573,1.898,3,10
25574,1.9139,3,86
25575,1.9213,3,85
25576,1.5471,3,2
25577,2.2446,3,90
25578,1.8917,3,84
25579,2.0755,3,11
25580,2.1526,3,89
25581,1.7998,3,91
25582,2.1717,3,12
25583,1.9857,2,10
25584,1.9915,3,91
25585,1.8185,3,95
25586,1.4699,3,87
25587,1.965,3,6
25588,2.0315,3,98
25589,1.8858,3,8
25590,2.1987,3,86
25591,2.0377,3,88
25592,2.1401,3,94
25593,1.9733,3,94
25594,1.7663,3,13
25595,1.8032,3,7
25596,1.9866,3,15
25597,1.6832,3,12
25598,1.8678,3,3
25599,2.182,3,1
25600,1.7448,2,15
25601,1.4656,3,5
25602,1.9626,3,10
25603,1.7604,3,8
25604,1.7493,3,94
25605,1.9416,3,87
25606,1.3955,3,6
25607,1.7033,3,90
25608,1.9337,3,18
25609,1.7061,3,13
25610,2.1902,3,88
25611,1.9927,3,89
25612,2.096,3,84
25613,1.959,3,90
25614,2.0511,3,4
25615,1.6344,3,11
25616,2.5758,3,7
25617,1.7289,3,86
25618,2.1246,3,17
25619,1.9049,3,96
25620,2.1125,3,80
25621,2.0294,3,82
25622,1.7634,3,12
25623,1.8616,3,94
25624,1.6429,3,5
25625,1.4664,3,12
25626,1.937,3,90
25627,1.8484,3,12
25628,1.8992,3,1
25629,1.6917,3,8
25630,2.001,3,7
25631,1.9268,3,88
25632,1.8117,3,10
25633,2.1902,3,85
25634,1.6283,3,12
25635,1.6935,2,6
25636,1.7963,3,13
25637,1.8158,3,7
25638,1.7545,3,88
25639,1.9077,3,89
25640,1.9797,3,4
25641,1.5648,3,4
25642,1.8878,3,12
25643,1.7866,3,9
25644,1.6941,2,12
25645,1.6253,3,12
25646,1.8379,3,5
25647,1.5182,3,18
25648,1.641,3,13
25649,2.0334,3,10
25650,1.7564,3,9
25651,1.787,3,14
25652,1.4765,3,93
25653,1.9976,3,88
25654,2.1342,3,8
25655,1.8314,3,94
25656,1.9784,3,90
25657,1.7247,3,4
25658,1.1844,3,16
25659,2.0381,3,89
25660,1.8368,3,90
25661,1.7769,3,12
25662,1.5897,3,11
25663,1.6594,3,4
25664,1.9523,2,92
25665,2.0165,3,86
25666,1.5635,3,12
25667,1.7422,3,12
25668,1.8028,3,90
25669,1.7048,3,93
25670,1.4786,3,91
25671,1.8092,3,88
25672,1.9309,3,90
25673,2.05,3,86
25674,1.775,3,9
25675,1.7667,3,86
25676,1.9088,3,0
25677,1.7194,3,12
25678,1.902,3,92
25679,1.898,3,11
25680,1.569,3,3
25681,1.9168,3,92
25682,1.7041,3,94
25683,1.7539,3,92
25684,1.6373,3,8
25685,2.1477,3,0
25686,1.9045,3,88
25687,1.6259,3,96
25688,1.7334,3,92
25689,1.6794,3,85
25690,1.8207,3,18
25691,2.3356,3,86
25692,1.3394,3,85
25693,1.5764,3,85
25694,1.8609,3,91
25695,1.4472,3,94
25696,1.644,3,9
25697,1.9017,3,7
25698,1.9663,3,7
25699,1.8244,3,5
25700,1.8033,3,8
25701,1.8421,3,8
25702,1.9553,3,7
25703,1.8325,3,82
25704,1.6942,3,4
25705,1.9507,3,13
25706,1.4768,3,13
25707,1.6532,3,20
25708,1.9315,3,88
25709,1.8399,3,6
25710,1.5478,2,15
25711,1.9589,3,10
25712,1.849,3,6
25713,2.0311,3,7
25714,1.6443,3,89
25715,1.6159,3,84
25716,1.6323,3,11
25717,1.7833,3,87
25718,1.7993,3,83
25719,1.8326,3,95
25720,1.9035,3,91
25721,1.655,3,4
25722,1.9947,3,94
25723,1.7923,3,9
25724,1.7669,3,100
25725,1.9109,3,4
25726,1.7354,3,89
25727,2.1052,3,97
25728,1.7443,3,12
25729,1.48,3,92
25730,1.6169,3,9
25731,2.1545,3,5
25732,1.5099,3,10
25733,2.3556,3,83
25734,1.7711,3,85
25735,1.919,3,5
25736,1.6762,3,93
25737,1.8106,3,91
25738,1.6009,3,0
25739,1.985,3,16
25740,1.7208,3,86
25741,1.6014,3,11
25742,2.0044,3,89
25743,1.7809,3,8
25744,1.7701,3,88
25745,1.7106,3,10
25746,2.0129,3,8
25747,1.9744,3,2
25748,2.0013,3,17
25749,1.6513,3,16
25750,1.8182,3,88
25751,1.8955,3,4
25752,1.9933,3,13
25753,1.6138,3,7
25754,2.011,3,8
25755,1.6971,3,9
25756,1.8148,3,90
25757,1.688,3,87
25758,1.9885,3,6
25759,1.6459,2,88
25760,1.8045,3,11
25761,1.7396,3,9
25762,1.9151,3,82
25763,1.8619,3,16
25764,1.9055,3,2
25765,1.7624,3,0
25766,1.7214,3,16
25767,2.1024,3,84
25768,1.9375,3,100
25769,1.8449,3,7
25770,1.863,3,12
25771,1.5806,3,7
25772,1.8002,3,88
25773,1.9126,3,78
25774,1.9538,3,94
25775,1.9896,3,10
25776,1.6351,3,10
25777,1.8493,2,98
25778,1.7499,3,91
25779,1.8432,3,91
25780,1.9581,3,9
25781,1.8272,3,97
25782,1.5303,3,7
25783,2.0309,3,90
25784,1.4523,3,10
25785,1.7755,3,95
25786,1.8167,3,93
25787,1.8245,3,89
25788,1.7354,3,95
25789,1.7539,2,97
25790,1.7364,3,11
25791,1.36,3,17
25792,1.8588,3,14
25793,1.9059,3,82
25794,1.9801,3,89
25795,1.7515,3,15
25796,1.538,3,22
25797,1.4938,3,92
25798,1.4401,3,87
25799,1.7816,3,95
25800,1.2852,3,11
25801,1.8889,3,96
25802,2.0749,3,10
25803,1.6877,3,6
25804,2.0338,3,91
25805,2.088,3,12
25806,1.8884,3,14
25807,1.7657,3,91
25808,1.9582,3,82
25809,1.7264,3,92
25810,1.5585,3,8
25811,2.1564,3,92
25812,1.705,3,83
25813,1.7287,3,88
25814,1.6835,3,15
25815,1.7149,3,4
25816,1.4927,3,16
25817,1.7284,3,20
25818,1.8127,3,8
25819,1.7519,3,84
25820,1.7278,2,96
25821,1.6636,3,12
25822,1.8367,2,24
25823,1.5071,3,86
25824,2.0204,3,95
25825,1.7207,3,87
25826,2.0061,3,3
25827,1.8242,3,8
25828,1.8362,2,97
25829,2.0126,3,92
25830,1.8373,2,13
25831,1.867,3,88
25832,1.8291,3,13
25833,2.3616,3,10
25834,1.5891,3,12
25835,1.9089,3,14
25836,2.0769,3,13
25837,2.0893,3,12
25838,1.8743,3,84
25839,1.9414,3,0
25840,1.9557,3,14
25841,1.5116,3,14
25842,1.5526,3,83
25843,1.9889,3,89
25844,2.2625,3,13
25845,1.4035,3,11
25846,1.9006,3,4
25847,1.8821,3,14
25848,2.0855,3,12
25849,1.8279,3,15
25850,1.9107,3,2
25851,1.9552,3,24
25852,1.6593,3,91
25853,1.8696,3,84
25854,1.6013,2,89
25855,1.8599,3,10
25856,1.9577,3,12
25857,1.9384,3,86
25858,1.9418,3,1
25859,1.8104,3,2
25860,1.9691,2,88
25861,1.5535,3,10
25862,1.4307,3,11
25863,1.8773,3,91
25864,1.811,3,89
25865,1.6789,3,9
25866,1.9091,3,97
25867,1.6799,3,94
25868,1.7806,3,90
25869,1.9153,3,90
25870,1.5462,3,91
25871,1.8201,3,9
25872,1.9481,3,16
25873,1.6495,3,90
25874,1.9573,3,100
25875,1.7492,3,94
25876,1.9089,3,87
25877,2.1736,3,7
25878,1.859,3,88
25879,1.8526,2,5
25880,2.0097,3,88
25881,1.834,3,13
25882,2.2,3,86
25883,1.6128,3,12
25884,2.0479,3,11
25885,1.866,3,94
25886,1.9003,3,84
25887,2.0283,3,4
25888,1.8162,3,96
25889,1.8765,3,11
25890,1.7523,3,89
25891,1.8044,3,80
25892,1.6639,3,14
25893,1.4854,2,8
25894,1.8382,3,20
25895,1.8312,3,83
25896,1.8264,3,14
25897,1.9342,3,20
25898,1.8851,3,85
25899,1.9709,3,12
25900,1.8057,3,90
25901,1.7152,3,88
25902,1.7594,3,1
25903,1.8141,3,10
25904,2.106,3,93
25905,1.7334,3,80
25906,1.5881,2,87
25907,1.9823,3,11
25908,1.591,3,6
25909,1.9545,3,17
25910,1.9591,3,84
25911,1.7535,3,94
25912,2.0638,3,89
25913,1.8842,3,100
25914,1.9842,3,5
25915,1.9977,3,100
25916,2.3175,3,16
25917,2.1179,3,92
25918,1.8558,3,90
25919,1.8545,2,3
25920,1.7047,3,10
25921,2.0135,3,94
25922,1.7164,3,82
25923,2.085,3,91
25924,1.8511,3,91
25925,2.1804,3,6
25926,1.9322,3,13
25927,2.0103,3,5
25928,1.7519,3,11
25929,1.8638,3,84
25930,1.9231,3,88
25931,1.8972,3,11
25932,1.8763,3,9
25933,1.8367,3,5
25934,2.1129,3,6
25935,1.7322,3,89
25936,2.2881,3,89
25937,1.9761,3,86
25938,1.6683,3,94
25939,1.6923,3,85
25940,1.9806,3,5
25941,2.0804,3,98
25942,1.8276,3,11
25943,2.156,3,8
25944,1.706,3,20
25945,2.1612,3,89
25946,1.7704,3,94
25947,1.7786,3,92
25948,1.8382,3,86
25949,1.6118,3,94
25950,1.9287,3,17
25951,1.7568,3,13
25952,1.6735,3,93
25953,1.5815,3,0
25954,1.8051,3,90
25955,1.8108,3,4
25956,1.9436,3,8
25957,2.1163,3,11
25958,2.3049,3,90
25959,2.0528,3,12
25960,1.7742,3,4
25961,1.7592,3,93
25962,1.8835,3,93
25963,1.9985,3,13
25964,1.9483,2,11
25965,1.688,3,10
25966,1.629,3,85
25967,2.13,3,9
25968,2.0692,3,100
25969,1.8268,3,11
25970,1.5943,3,92
25971,1.9494,3,1
25972,1.7104,3,6
25973,2.1039,3,90
25974,1.7798,3,17
25975,1.6723,2,13
25976,1.8785,3,91
25977,1.8295,3,96
25978,1.921,3,88
25979,1.7412,3,99
25980,2.1999,3,14
25981,1.8046,3,9
25982,2.0294,3,84
25983,1.6692,3,8
25984,1.9226,3,6
25985,1.8163,3,23
25986,2.0283,3,80
25987,1.9955,3,14
25988,1.8246,3,95
25989,2.0498,3,89
25990,1.6088,3,91
25991,1.706,3,5
25992,1.7846,3,85
25993,1.7849,2,91
25994,1.9897,3,92
25995,1.8518,3,16
25996,1.8888,3,98
25997,1.5997,3,88
25998,1.9271,3,82
25999,2.012,3,4
26000,1.7965,3,18
26001,1.746,3,87
26002,1.8606,3,93
26003,2.0903,3,89
26004,1.7435,3,93
26005,1.9642,3,83
26006,1.7188,3,13
26007,2.2442,3,17
26008,2.0298,3,90
26009,1.6697,3,91
26010,1.9884,3,89
26011,2.0588,3,3
26012,1.9464,3,11
26013,1.772,3,11
26014,1.7882,3,4
26015,1.854,3,0
26016,1.7943,3,90
26017,2.1887,2,83
26018,2.0389,3,95
26019,1.8995,3,14
26020,1.7045,3,93
26021,1.3329,3,9
26022,1.8159,3,95
26023,1.6947,3,91
26024,1.7863,3,93
26025,1.8172,3,14
26026,1.5797,3,13
26027,1.7698,3,6
26028,1.9257,3,12
26029,1.6172,3,19
26030,1.7797,3,90
26031,1.49,3,6
26032,1.9663,3,13
26033,1.8891,3,7
26034,1.8595,3,6
26035,2.0509,3,6
26036,1.784,3,94
26037,1.7763,3,6
26038,1.818,3,6
26039,1.4414,3,89
26040,1.5415,3,84
26041,1.5268,3,14
26042,2.0515,3,94
26043,1.5183,3,85
26044,1.9667,3,91
26045,1.6849,3,81
26046,2.0687,3,96
26047,1.9638,2,7
26048,1.7316,3,95
26049,1.9867,3,7
26050,1.9389,3,92
26051,1.7177,3,90
26052,1.7318,3,85
26053,1.7789,3,12
26054,1.7263,3,9
26055,2.0212,3,12
26056,1.9012,3,7
26057,1.8344,3,13
26058,1.73,3,100
26059,1.8818,3,2
26060,1.889,3,11
26061,1.8668,2,90
26062,1.6883,3,90
26063,2.0333,3,23
26064,1.6681,3,19
26065,2.1949,3,8
26066,1.7582,3,90
26067,1.7954,3,94
26068,1.8571,2,89
26069,1.5032,3,14
26070,1.7848,3,9
26071,1.7562,3,82
26072,1.7433,3,90
26073,1.5587,3,91
26074,1.6594,3,90
26075,2.2741,3,91
26076,1.9515,3,17
26077,1.5179,3,9
26078,1.7285,3,93
26079,1.825,3,12
26080,2.2296,3,90
26081,1.8189,3,4
26082,1.8278,3,93
26083,1.6661,3,94
26084,1.6655,3,8
26085,1.8292,3,90
26086,1.7906,3,8
26087,2.0747,3,87
26088,1.6251,3,15
26089,2.0206,3,82
26090,2.0253,3,83
26091,1.8352,3,96
26092,1.8799,3,14
26093,1.7784,3,96
26094,1.991,3,17
26095,2.0872,3,15
26096,1.6094,3,85
26097,2.0579,3,89
26098,1.7186,3,10
26099,1.6613,3,8
26100,1.9188,3,90
26101,1.8213,3,84
26102,1.4047,2,15
26103,2.1414,3,96
26104,2.095,3,90
26105,1.6692,3,15
26106,1.8906,3,9
26107,2.0131,3,5
26108,1.8222,3,5
26109,1.8574,3,86
26110,2.1025,3,82
26111,2.0265,3,96
26112,1.7177,3,85
26113,2.1364,3,94
26114,1.8692,3,14
26115,1.697,3,8
26116,1.6944,3,11
26117,2.0206,3,90
26118,1.5497,3,15
26119,1.8972,3,11
26120,1.5889,3,7
26121,1.6066,3,83
26122,1.7097,3,100
26123,1.9412,3,91
26124,1.9476,3,6
26125,2.1773,3,86
26126,1.9948,3,17
26127,1.8304,3,88
26128,1.7867,3,87
26129,1.5322,3,10
26130,1.5504,3,17
26131,2.0983,3,6
26132,1.9906,3,87
26133,1.6707,3,10
26134,1.697,3,5
26135,2.155,3,17
26136,1.4015,3,86
26137,2.0412,3,94
26138,1.7814,3,10
26139,1.7025,3,4
26140,1.7766,3,11
26141,1.7618,3,86
26142,1.7349,3,88
26143,1.4865,3,22
26144,1.7407,3,6
26145,1.6333,3,86
26146,2.1868,3,80
26147,1.8178,3,88
26148,1.9798,3,92
26149,2.1734,3,86
26150,1.8974,3,86
26151,1.7997,3,15
26152,1.9933,3,86
26153,2.0194,3,10
26154,1.4756,3,9
26155,1.8147,3,87
26156,2.0754,3,92
26157,1.7057,3,97
26158,2.0091,3,14
26159,1.9096,3,93
26160,2.0418,3,17
26161,1.4245,3,6
26162,1.8354,3,93
26163,2.0426,2,6
26164,1.5573,3,11
26165,1.644,3,8
26166,1.9469,3,3
26167,1.4426,3,90
26168,1.868,3,95
26169,1.7856,3,17
26170,1.7671,3,2
26171,1.8445,2,12
26172,1.9988,3,94
26173,1.7882,3,15
26174,2.0183,3,92
26175,1.8301,3,86
26176,1.9509,3,94
26177,2.0966,3,100
26178,1.7913,3,82
26179,1.8832,3,100
26180,1.8219,3,81
26181,1.4597,3,90
26182,1.8157,3,89
26183,1.787,3,93
26184,1.4082,3,6
26185,1.707,3,96
26186,1.7712,3,94
26187,1.9195,3,92
26188,1.8388,3,95
26189,1.9469,2,96
26190,1.9707,3,10
26191,2.0162,3,9
26192,1.5675,3,85
26193,1.8794,2,91
26194,1.9637,3,93
26195,1.8439,3,13
26196,1.9801,3,13
26197,1.6881,3,1
26198,1.7098,3,93
26199,1.7153,3,14
26200,1.7956,3,88
26201,1.8578,3,15
26202,1.7928,3,93
26203,1.8596,3,6
26204,1.7814,3,91
26205,2.014,3,5
26206,1.6735,3,4
26207,1.9634,3,95
26208,2.0398,3,12
26209,1.8977,3,86
26210,1.7461,3,91
26211,2.2352,3,97
26212,2.2007,3,96
26213,1.7144,3,17
26214,1.4743,3,8
26215,2.1232,3,89
26216,1.6114,3,89
26217,1.7849,3,12
26218,1.8293,3,12
26219,1.9766,3,100
26220,1.9413,3,88
26221,1.6841,3,90
26222,1.6011,2,88
26223,1.8273,3,85
26224,1.6428,3,13
26225,1.9862,2,88
26226,1.8183,3,19
26227,2.2253,3,83
26228,1.9343,3,16
26229,1.9166,3,86
26230,1.9764,3,89
26231,2.0268,3,92
26232,1.9243,3,16
26233,1.7681,3,87
26234,1.9586,3,16
26235,2.2725,2,9
26236,1.8559,3,93
26237,1.9702,3,93
26238,2.2224,3,8
26239,1.7393,3,3
26240,2.1314,3,85
26241,1.8202,3,92
26242,1.3546,3,16
26243,1.9504,3,13
26244,1.7311,3,94
26245,1.9004,3,95
26246,2.0019,3,87
26247,1.5219,3,11
26248,2.068,3,90
26249,1.7826,3,89
26250,1.7747,3,95
26251,2.1848,3,94
26252,1.4182,3,10
26253,1.6882,3,95
26254,1.9274,3,99
26255,2.0044,3,10
26256,1.9769,3,5
26257,1.8106,3,87
26258,1.5614,3,95
26259,2.1638,3,92
26260,1.3446,3,93
26261,2.0099,3,93
26262,2.3494,3,13
26263,1.9066,3,74
26264,1.8733,3,2
26265,1.7137,3,90
26266,1.7104,3,90
26267,1.765,3,9
26268,1.9413,3,10
26269,1.9344,3,95
26270,2.1348,3,91
26271,1.9904,3,7
26272,1.8535,3,86
26273,1.7443,3,94
26274,1.6817,3,93
26275,1.4872,3,10
26276,1.72,3,13
26277,1.9107,3,93
26278,1.7393,3,90
26279,1.8401,3,95
26280,2.0201,3,10
26281,1.753,3,23
26282,1.5944,3,19
26283,2.0181,3,89
26284,1.668,3,20
26285,1.8661,3,20
26286,1.5781,3,5
26287,1.8827,3,88
26288,1.8439,3,90
26289,1.7205,3,2
26290,1.5202,2,11
26291,2.0415,3,11
26292,1.6002,3,93
26293,1.6992,3,20
26294,1.8603,3,21
26295,2.1374,3,5
26296,1.6883,3,2
26297,1.9992,3,94
26298,1.7842,3,99
26299,2.0852,2,93
26300,1.9818,3,22
26301,1.7698,3,83
26302,1.624,3,89
26303,1.7569,3,10
26304,1.7994,3,12
26305,1.684,3,88
26306,1.657,3,88
26307,1.8129,2,16
26308,1.6252,3,87
26309,1.8719,2,5
26310,1.5794,3,7
26311,1.4778,3,12
26312,1.7004,3,25
26313,1.7929,3,0
26314,1.9727,3,86
26315,2.1311,3,11
26316,2.1102,3,90
26317,1.8052,3,82
26318,2.1037,3,8
26319,1.4432,3,91
26320,1.8687,3,85
26321,1.7847,3,84
26322,1.7678,3,97
26323,1.6293,2,84
26324,1.6203,3,86
26325,1.7489,3,10
26326,1.7529,3,89
26327,2.2656,3,85
26328,1.5921,2,99
26329,1.7542,3,0
26330,1.6391,3,10
26331,1.8852,3,7
26332,1.6427,2,9
26333,1.7077,3,16
26334,1.7818,3,15
26335,1.8033,3,96
26336,1.8649,3,6
26337,1.6225,3,96
26338,1.651,3,88
26339,1.7356,3,4
26340,1.5428,2,88
26341,1.5088,3,18
26342,1.9343,3,100
26343,2.3921,3,94
26344,1.7126,3,0
26345,1.905,3,6
26346,1.4112,3,89
26347,2.4275,3,84
26348,1.9754,3,6
26349,1.6304,3,10
26350,1.6229,3,87
26351,1.8393,3,9
26352,1.7354,3,9
26353,2.1434,3,92
26354,1.7424,3,86
26355,2.0501,3,9
26356,1.6986,3,12
26357,1.9189,3,93
26358,1.7802,3,11
26359,1.8354,3,86
26360,1.5007,3,85
26361,2.4113,3,85
26362,2.0087,3,12
26363,1.5618,3,7
26364,1.9392,3,86
26365,1.7909,3,92
26366,1.7957,3,84
26367,1.6932,3,5
26368,1.6961,3,7
26369,1.7395,3,14
26370,2.1634,3,77
26371,1.9621,3,13
26372,1.721,3,93
26373,1.9555,3,86
26374,1.7837,3,6
26375,1.6295,3,10
26376,1.878,3,85
26377,1.7957,3,87
26378,1.5391,3,89
26379,1.664,3,84
26380,1.9656,3,86
26381,1.7891,3,80
26382,1.5111,3,86
26383,1.6771,3,86
26384,1.9943,3,84
26385,1.8331,3,15
26386,2.0617,2,9
26387,1.8171,3,95
26388,1.9901,3,94
26389,1.9723,3,3
26390,2.3703,3,28
26391,2.167,3,89
26392,1.6445,3,14
26393,1.8504,3,13
26394,1.8159,3,90
26395,1.5767,3,91
26396,1.7237,3,15
26397,1.8018,3,5
26398,1.7823,3,86
26399,1.4154,3,10
26400,1.6819,3,97
26401,1.5805,3,6
26402,1.7141,3,18
26403,2.2151,3,10
26404,2.162,2,8
26405,2.1612,3,15
26406,1.6568,3,7
26407,1.8902,3,6
26408,2.1063,3,94
26409,2.548,2,14
26410,1.9846,3,84
26411,2.0939,3,98
26412,1.5418,3,9
26413,1.9936,3,12
26414,2.1816,3,15
26415,2.0217,3,86
26416,2.1935,3,1
26417,1.752,3,89
26418,1.9681,3,3
26419,1.8204,3,10
26420,2.3737,3,16
26421,1.7151,3,3
26422,1.4664,2,97
26423,2.0068,3,87
26424,2.0253,3,96
26425,1.8288,2,15
26426,1.9242,3,84
26427,1.9251,3,14
26428,1.7019,3,100
26429,1.8154,3,11
26430,1.7737,3,12
26431,2.1109,3,86
26432,2.0129,3,4
26433,1.947,3,8
26434,1.9298,3,5
26435,1.8598,3,13
26436,1.2396,3,11
26437,1.5533,3,20
26438,1.6227,2,98
26439,1.6095,3,7
26440,1.6745,3,93
26441,1.4251,3,83
26442,1.6616,3,5
26443,1.8697,3,14
26444,1.8849,3,5
26445,1.7096,3,6
26446,1.9967,3,7
26447,1.7355,3,85
26448,1.5875,3,0
26449,1.8074,3,13
26450,1.6444,3,99
26451,1.8373,3,82
26452,1.8484,3,86
26453,1.9541,3,10
26454,1.7541,3,91
26455,1.7866,3,98
26456,1.5061,3,85
26457,1.893,3,97
26458,1.839,3,88
26459,1.755,3,10
26460,1.7898,2,2
26461,2.0599,3,11
26462,2.0445,3,15
26463,1.6362,3,90
26464,1.8529,3,23
26465,1.9999,3,94
26466,2.0307,3,94
26467,1.8342,3,11
26468,1.9944,3,88
26469,1.9769,3,9
26470,1.6655,3,0
26471,1.588,3,88
26472,1.7452,3,95
26473,1.5699,3,14
26474,2.0621,3,85
26475,1.6481,3,3
26476,1.9423,3,14
26477,1.9683,3,13
26478,2.0677,3,94
26479,1.4609,3,85
26480,2.1211,3,4
26481,2.0091,3,12
26482,1.9521,2,11
26483,2.0129,3,90
26484,1.8606,3,87
26485,1.9914,3,90
26486,1.8784,3,95
26487,2.0816,3,86
26488,1.9105,3,88
26489,1.8493,3,13
26490,1.77,3,8
26491,2.058,3,21
26492,1.5726,3,13
26493,1.8975,3,14
26494,1.7512,3,85
26495,1.5346,2,13
26496,1.821,3,7
26497,1.7194,3,11
26498,2.0078,3,12
26499,1.8724,3,94
26500,1.5504,3,88
26501,2.083,3,91
26502,1.7679,3,86
26503,1.9368,3,92
26504,1.6794,3,83
26505,1.3304,3,11
26506,1.9846,3,98
26507,1.8194,3,3
26508,1.5504,3,91
26509,2.0208,3,90
26510,1.8939,3,8
26511,2.0353,3,93
26512,1.5874,3,2
26513,2.0412,3,93
26514,1.8617,3,89
26515,1.5,3,93
26516,1.65,3,9
26517,2.1249,3,7
26518,1.7822,3,87
26519,1.9033,3,10
26520,1.9173,3,91
26521,1.3563,3,87
26522,2.1304,3,91
26523,1.832,3,88
26524,1.7499,3,11
26525,1.9182,3,15
26526,1.3953,3,14
26527,1.7228,3,94
26528,1.6437,3,87
26529,2.1184,3,87
26530,1.635,3,16
26531,1.5325,3,12
26532,1.9957,3,16
26533,1.9447,3,5
26534,1.772,3,15
26535,1.6908,3,93
26536,2.1558,3,0
26537,1.5103,3,16
26538,1.96,2,94
26539,2.0019,3,12
26540,1.7024,3,11
26541,1.9858,3,17
26542,2.0279,2,7
26543,1.7358,3,86
26544,1.8739,3,18
26545,1.8524,3,86
26546,1.4801,3,7
26547,2.1413,3,17
26548,1.6171,3,6
26549,1.8027,3,7
26550,2.1421,3,14
26551,1.6656,3,8
26552,1.7311,3,80
26553,1.9441,2,88
26554,2.01,3,13
26555,1.5417,3,9
26556,1.8501,3,12
26557,1.9166,2,89
26558,2.3125,3,0
26559,1.7168,3,15
26560,2.1453,3,91
26561,1.6866,3,100
26562,1.4179,3,91
26563,1.8441,3,92
26564,1.7792,3,88
26565,2.2115,3,96
26566,1.8199,3,9
26567,1.5891,3,89
26568,1.9268,3,82
26569,2.0059,3,7
26570,1.9454,3,96
26571,2.0721,3,93
26572,1.8096,3,85
26573,1.86,3,89
26574,1.6127,3,16
26575,2.0093,3,11
26576,2.0186,3,86
26577,1.7583,3,9
26578,2.0803,3,85
26579,1.6563,3,93
26580,1.8604,3,94
26581,1.958,3,18
26582,2.0242,2,6
26583,1.6814,3,97
26584,2.0589,3,95
26585,1.8963,3,8
26586,1.8762,3,7
26587,1.8528,3,80
26588,1.6913,3,91
26589,1.8318,3,84
26590,1.6626,3,5
26591,1.8101,3,6
26592,1.75,3,93
26593,2.4302,3,14
26594,1.9977,3,6
26595,1.9361,3,11
26596,1.9891,2,91
26597,1.6603,3,9
26598,1.7405,3,9
26599,1.5563,3,87
26600,1.8841,3,92
26601,1.6985,3,83
26602,2.0801,3,90
26603,1.6611,3,90
26604,1.6571,3,89
26605,1.7315,3,8
26606,2.0611,3,95
26607,1.8315,3,4
26608,2.2681,3,8
26609,2.1243,3,15
26610,2.0091,3,12
26611,1.8526,3,88
26612,1.7235,3,13
26613,1.4958,3,97
26614,1.5515,3,90
26615,1.901,3,92
26616,2.0638,3,89
26617,1.7215,3,17
26618,1.9706,3,92
26619,1.7843,3,10
26620,1.8756,3,1
26621,1.5621,3,96
26622,1.7883,3,89
26623,1.8061,3,9
26624,2.28,3,81
26625,1.3196,3,91
26626,1.7381,3,96
26627,1.932,3,9
26628,1.7214,3,82
26629,1.4873,3,14
26630,1.8757,3,15
26631,1.9444,3,9
26632,1.5864,3,6
26633,1.948,3,9
26634,1.8164,3,0
26635,1.6903,3,13
26636,1.5675,3,10
26637,1.7845,3,11
26638,2.0619,3,9
26639,2.1196,3,9
26640,1.923,3,7
26641,2.0631,2,90
26642,1.8778,3,4
26643,2.3447,3,8
26644,2.0261,3,91
26645,2.1028,3,13
26646,1.8285,3,4
26647,1.5589,2,98
26648,1.48,3,82
26649,1.6398,3,84
26650,1.8122,3,87
26651,1.8125,3,0
26652,1.7433,3,13
26653,1.9693,3,89
26654,1.4231,3,88
26655,1.7316,3,17
26656,1.8308,3,12
26657,1.6549,3,91
26658,1.6793,3,78
26659,1.7739,3,1
26660,1.7713,3,4
26661,1.982,3,96
26662,2.0649,3,7
26663,2.0726,3,7
26664,1.8573,3,96
26665,2.0348,3,4
26666,2.0036,3,87
26667,2.1224,2,6
26668,1.8246,3,88
26669,1.8679,2,5
26670,2.0272,3,86
26671,1.7617,3,19
26672,1.5152,3,13
26673,1.7041,3,14
26674,1.779,3,86
26675,1.3127,3,15
26676,2.1235,3,94
26677,1.4396,3,7
26678,1.8975,3,90
26679,1.7787,3,1
26680,1.8822,3,96
26681,1.8531,3,10
26682,1.972,3,15
26683,2.2259,3,91
26684,1.6436,3,93
26685,1.8025,3,10
26686,1.6554,2,88
26687,2.0807,3,99
26688,1.8689,3,7
26689,2.0072,3,89
26690,1.8601,2,98
26691,1.8524,3,5
26692,1.9252,3,82
26693,1.8208,3,10
26694,1.6848,3,91
26695,1.6375,3,86
26696,1.9274,3,19
26697,1.6704,3,85
26698,1.6752,3,89
26699,1.5556,2,92
26700,1.5942,3,93
26701,1.7896,3,86
